model,dataset,pretraining length,ImageNet accuracy,freeze encoder,pretraining scheme,seed,accuracy,balanced accuracy,sensitivity,specificity,precision,dice index,jaccard index,mcc,modified hausdorff distance,area under roc,average precision score,mean dice index,mean jaccard index
ResNet50 Attention U-Net,IDRiD,5,0.054,True,advanced,123127,0.9988382318188198,0.7205755568031531,0.4416944173804296,0.9994566962258766,0.4743639799472131,0.4574507338157667,0.2965584574078594,0.4571573183520472,64.33141699609632,0.9813934876368248,0.4227072445038863,,
ResNet50 Attention U-Net,IDRiD,5,0.054,True,advanced,123128,0.9988194629338386,0.7192443217537138,0.4390477990896796,0.9994408444177478,0.465703135845506,0.451986916069731,0.2919821675515197,0.4515888731036417,65.6842827149187,0.9822922787841086,0.417935348712326,,
ResNet50 Attention U-Net,IDRiD,20,0.302,False,advanced,123124,0.998897408629714,0.7053749644400713,0.4112001396018439,0.9995497892782986,0.5034450834119679,0.4526753912034257,0.2925572637546814,0.4544464971366217,60.600360552745904,0.9750308156498488,0.4185841144546965,,
ResNet50 Attention U-Net,IDRiD,20,0.302,False,advanced,123125,0.9989015203699804,0.7081005944116452,0.416653336629488,0.9995478521938024,0.5056651724259645,0.4568683727975763,0.2960693546053855,0.4584637248269064,64.94341277242117,0.9704926712954112,0.4288960364459242,,
ResNet50 Attention U-Net,IDRiD,20,0.302,False,advanced,123126,0.9989495874199196,0.7090543004629806,0.4185146945482572,0.9995939063777038,0.5335854793555445,0.4691006886434946,0.3064253393665158,0.4720454003773943,60.83059638995638,0.971147652868886,0.438944309263842,,
ResNet50 Attention U-Net,IDRiD,20,0.302,False,advanced,123127,0.9989103243314924,0.6988593828096361,0.3981415504529789,0.9995772151662932,0.511088295687885,0.4476041785871928,0.2883349656167399,0.450559380291142,61.18657745235692,0.9714612339972108,0.417467490699821,,
ResNet50 Attention U-Net,IDRiD,20,0.302,False,advanced,123128,0.9989107274432832,0.7009585506046756,0.4023441476289499,0.9995729535804012,0.5112059568020989,0.4502933493909237,0.2905705554330361,0.4529854669903161,62.584479801085,0.9770969230126828,0.4235857279723798,,
ResNet50 Attention U-Net,IDRiD,20,0.302,True,advanced,123124,0.9988495995713212,0.7285413395593916,0.4576322945598906,0.9994503845588926,0.4803260172776947,0.4687085772157932,0.3060904917522564,0.46826651080998,58.65296272879602,0.9863381731957482,0.4306562979435537,,
ResNet50 Attention U-Net,IDRiD,20,0.302,True,advanced,123125,0.9988308629352832,0.7346109731426246,0.4698038303255922,0.9994181159596568,0.4726424203411651,0.4712227067866571,0.3082383246672709,0.4706357798129663,59.60025680608766,0.9850546748456678,0.4371650574345393,,
ResNet50 Attention U-Net,IDRiD,20,0.302,True,advanced,123126,0.9988629667583052,0.7221639782276587,0.4448500007270929,0.9994779557282244,0.4861038280020975,0.4645669291338583,0.302567551529058,0.4644520736321385,62.592392074719065,0.9839364299646016,0.4375562051349839,,
ResNet50 Attention U-Net,IDRiD,20,0.302,True,advanced,123127,0.9988318304035814,0.727769845003676,0.4561053993921503,0.9994342906152016,0.4722933293178738,0.464062199470328,0.3021394237715893,0.4635443150756129,61.49800567719857,0.9857589465703418,0.4289194051588064,,
ResNet50 Attention U-Net,IDRiD,20,0.302,True,advanced,123128,0.9988612898132554,0.7276320710375241,0.4558000203586022,0.999464121716446,0.4856447839357927,0.4702533212311247,0.3074094051880547,0.469916643087779,61.78723171318627,0.9837608741833448,0.4397569347163357,,
ResNet50 Attention U-Net,IDRiD,50,0.482,False,advanced,123124,0.9989091794940064,0.7022941416768784,0.4050198496371806,0.9995684337165764,0.5102313737703116,0.4515828300433707,0.2916452886296765,0.4540555916811221,67.05606751879216,0.9564752525119532,0.3923571318913091,,
ResNet50 Attention U-Net,IDRiD,50,0.482,False,advanced,123125,0.9989110176837726,0.7038711020181139,0.408175432983844,0.9995667710523836,0.511209863951773,0.4539235900545785,0.2936008200322155,0.4562609180642379,66.00102839228587,0.9696374146025932,0.4220406352233283,,
ResNet50 Attention U-Net,IDRiD,50,0.482,False,advanced,123126,0.9989544731348244,0.7022006079057149,0.4047871798973345,0.9996140359140954,0.5379352993468094,0.4619629254692401,0.3003625455879496,0.4661271984561709,67.10072479005228,0.9734484352138985,0.4363488626600338,,
ResNet50 Attention U-Net,IDRiD,50,0.482,False,advanced,123127,0.9989301574316012,0.6971407501196999,0.3946805880727674,0.9996009121666324,0.5233109671448404,0.4499883944558657,0.2903167149779123,0.4539460001560144,64.16491700148471,0.9745137042318506,0.419318962075387,,
ResNet50 Attention U-Net,IDRiD,50,0.482,False,advanced,123128,0.9989349302752047,0.7030260543202591,0.4064594936524787,0.9995926149880396,0.5255132736707528,0.4583866312440552,0.2973458858571353,0.4616473825533495,64.34377880630984,0.96142544647117,0.4209179216322309,,
ResNet50 Attention U-Net,IDRiD,50,0.482,True,advanced,123124,0.9988329913655388,0.7302470607700385,0.4610641732226213,0.9994299483174556,0.4730826618919725,0.467000029457684,0.3046348071712688,0.4664507485868542,64.40987606106565,0.9855864936896284,0.4174404006046034,,
ResNet50 Attention U-Net,IDRiD,50,0.482,True,advanced,123125,0.9988399893862278,0.7332428612366365,0.4670554190236596,0.9994303034496134,0.4764574988874054,0.4717134926346399,0.3086584662694599,0.4711524730623806,63.74823195457564,0.9863370883439012,0.4440707484901096,,
ResNet50 Attention U-Net,IDRiD,50,0.482,True,advanced,123126,0.9989045195217044,0.7211389260938288,0.4427559730684776,0.99952187911918,0.5068924183398262,0.4726624959249887,0.309471779808308,0.4731952516504736,61.90765297937425,0.9877918726559546,0.4435211192973455,,
ResNet50 Attention U-Net,IDRiD,50,0.482,True,advanced,123127,0.9988768821773248,0.730290819111256,0.4611077987988424,0.9994738394236696,0.4931108484697686,0.4765765901166286,0.3128360447105946,0.4762796452650192,61.69395703778285,0.9811528239915313,0.4419902593336653,,
ResNet50 Attention U-Net,IDRiD,50,0.482,True,advanced,123128,0.9988860086282692,0.7246085694435024,0.4497215234051216,0.9994956154818831,0.4974264942417808,0.4723766610661372,0.3092267082608435,0.472417330768817,61.78001964335631,0.9836066742246272,0.4470045104911477,,
ResNet50 Attention U-Net,IDRiD,100,0.555,False,advanced,123124,0.9989063254625272,0.7075001823955571,0.4154463623540361,0.9995540024370784,0.5083632869497136,0.4572363682921754,0.2963785180036723,0.4590225638745743,63.34741188436672,0.9689578814920408,0.4192651716813683,,
ResNet50 Attention U-Net,IDRiD,100,0.555,False,advanced,123125,0.9989273840224804,0.7024339854925231,0.4052816030945075,0.9995863678905388,0.5209930085617078,0.4559143478758731,0.2952686668361725,0.4589838391798407,61.32850962600201,0.9753549301775848,0.4213794661650833,,
ResNet50 Attention U-Net,IDRiD,100,0.555,False,advanced,123125,0.9989273840224804,0.7024339854925231,0.4052816030945075,0.9995863678905388,0.5209930085617078,0.4559143478758731,0.2952686668361725,0.4589838391798407,61.32850962600201,0.9753549301775848,0.4213794661650833,,
ResNet50 Attention U-Net,IDRiD,100,0.555,False,advanced,123126,0.998945169314692,0.7056458084695136,0.4116945627990169,0.9995970541400104,0.531432432939763,0.4639670274743733,0.3020591059426011,0.4672313938968075,63.879475216314496,0.9766577562398456,0.4323265026138451,,
ResNet50 Attention U-Net,IDRiD,100,0.555,False,advanced,123127,0.9989113724221484,0.6986347588329587,0.397690752832027,0.9995787648338904,0.5117227700540763,0.447562003420314,0.2882999694295984,0.4505844082811589,62.82362167255614,0.97656165117988,0.4248067742257053,,
ResNet50 Attention U-Net,IDRiD,100,0.555,False,advanced,123128,0.9989205956199227,0.7009925416028806,0.4024023150639114,0.9995827681418497,0.5170500196192006,0.4525828583577976,0.2924800507319135,0.4556092576334614,63.07998609717142,0.957048091787124,0.4100701399796802,,
ResNet50 Attention U-Net,IDRiD,100,0.555,True,advanced,123124,0.998855194762978,0.7255445798304074,0.4516265069001119,0.999462652760703,0.4826637656383557,0.4666336120439025,0.304323116720232,0.4663151520974438,60.315202202287686,0.98789521692686,0.4393457872293935,,
ResNet50 Attention U-Net,IDRiD,100,0.555,True,advanced,123125,0.9988660465323872,0.7283534749975119,0.4572396643739003,0.9994672856211236,0.4879119855999007,0.4720820947061826,0.3089742455954171,0.4717601605217397,56.027475996949065,0.9900664104779696,0.4411988819236421,,
ResNet50 Attention U-Net,IDRiD,100,0.555,True,advanced,123126,0.998892748657412,0.7274880350401772,0.4554800994663138,0.9994959706140408,0.5007834234003773,0.4770626132780968,0.3132550604048323,0.4770424412773235,59.60019915539981,0.985993994358142,0.4448604157248904,,
ResNet50 Attention U-Net,IDRiD,100,0.555,True,advanced,123127,0.998862499148628,0.7330652942986525,0.4666773306964096,0.9994532579008956,0.486522543282496,0.476397238922289,0.3126814630059042,0.4759276128301852,58.1182154315303,0.9871082283411622,0.4482954390204658,,
ResNet50 Attention U-Net,IDRiD,100,0.555,True,advanced,123128,0.9988901364930074,0.726557081660489,0.4536187415475446,0.9994954217734334,0.499487606481778,0.4754534369760707,0.3118689140823386,0.4754472792374368,63.87230870265988,0.9850877040394854,0.4516427557839719,,
ResNet50 Attention U-Net,IDRiD,150,0.598,False,advanced,123124,0.9989147424367198,0.7107145788720143,0.4218738639172859,0.9995552938267426,0.5129243281471004,0.4629691689008043,0.3012137005928341,0.4646405773821448,65.81499862587029,0.9781074402755144,0.4243087180295795,,
ResNet50 Attention U-Net,IDRiD,150,0.598,False,advanced,123125,0.9989185316875536,0.7095762068655715,0.4195907920950456,0.9995616216360974,0.5151488100551678,0.462489681757347,0.3008079228563982,0.4643876256600124,63.85302915008966,0.972090829309632,0.4219292960141428,,
ResNet50 Attention U-Net,IDRiD,150,0.598,False,advanced,123126,0.9989592621028994,0.6992034446174608,0.3987813922375558,0.9996254969973656,0.5417102897892262,0.4593897362447756,0.2981906750173974,0.4642793301778126,65.11078494883739,0.9752642452704328,0.437999008774555,,
ResNet50 Attention U-Net,IDRiD,150,0.598,False,advanced,123127,0.998924626737831,0.7024543938943738,0.4053252286707287,0.999583559118019,0.5193307372696615,0.4553042739649948,0.2947571008607745,0.4582732302291024,66.60344837287516,0.9653111300606688,0.4257914021323982,,
ResNet50 Attention U-Net,IDRiD,150,0.598,False,advanced,123128,0.9989293673324912,0.7021299382045664,0.4046708450274114,0.9995890313817212,0.5222286861711112,0.4559993445577813,0.2953399768643807,0.459182986088122,67.07831082712057,0.9697356931874708,0.4270600517917829,,
ResNet50 Attention U-Net,IDRiD,150,0.598,True,advanced,123124,0.9988391509137028,0.7351888875285194,0.4709526371660825,0.9994251378909564,0.4762787140798258,0.4736045508386587,0.3102797470779843,0.4730271491981946,60.530457262677785,0.9870504439131562,0.4438425998166578,,
ResNet50 Attention U-Net,IDRiD,150,0.598,True,advanced,123125,0.9988355712810004,0.7334440097610107,0.4674625910683904,0.9994254284536308,0.4745497490404488,0.470983385589123,0.3080335754393362,0.4704100300040921,62.22964488749228,0.9862257635849392,0.4373697012278308,,
ResNet50 Attention U-Net,IDRiD,150,0.598,True,advanced,123126,0.998845036345849,0.7297374270144134,0.460031701252054,0.9994431527767726,0.4783686924437858,0.4690249742399869,0.3063603966532383,0.4685328038749769,58.70973162834829,0.9873370187117022,0.4383843786631167,,
ResNet50 Attention U-Net,IDRiD,150,0.598,True,advanced,123127,0.998857919798684,0.7227787948923352,0.4460860587200256,0.9994715310646448,0.483741760494528,0.4641554825921835,0.3022185880637598,0.4639621455781589,63.30340884147292,0.97848909263317,0.432103459754973,,
ResNet50 Attention U-Net,IDRiD,150,0.598,True,advanced,123128,0.9988783333797718,0.7251058647740017,0.4507249116582081,0.9994868178897952,0.4936610072309113,0.4712209434908859,0.3082369554192066,0.4711448768107553,62.64705956014959,0.984125543623378,0.4401126573749472,,
ResNet50 Attention U-Net,IDRiD,200,0.671,False,advanced,123124,0.9988970216423948,0.7101755199917681,0.4208123082292379,0.9995387317542984,0.5031558082520473,0.4583191453979617,0.297288967876478,0.4595996716494047,64.87813834560002,0.9609698779395112,0.4232941208810087,,
ResNet50 Attention U-Net,IDRiD,200,0.671,False,advanced,123125,0.9988958123070224,0.7095503088489711,0.4195617083775648,0.9995389093203771,0.5025080117040546,0.4573083750713244,0.2964389923149632,0.4586190483605474,63.91432257939631,0.9738949930871792,0.4215313496512204,,
ResNet50 Attention U-Net,IDRiD,200,0.671,False,advanced,123126,0.9989279806279308,0.70894906791814,0.4183256503846321,0.999572485451648,0.5206602595428137,0.4639208508373716,0.3020199050938563,0.4661686133364968,63.70975637924653,0.9677010026713848,0.4365831787399197,,
ResNet50 Attention U-Net,IDRiD,200,0.671,False,advanced,123127,0.9988863472421736,0.706190130581767,0.4128433696395073,0.9995368915240268,0.4973808230697805,0.4511907316026604,0.291318222395518,0.4525939714600338,64.45777736316539,0.9708531967739312,0.419067228434849,,
ResNet50 Attention U-Net,IDRiD,200,0.671,False,advanced,123128,0.9989366717181412,0.7145603448057298,0.4295519653322087,0.9995687242792508,0.5250817690557452,0.4725412720757614,0.309367963554485,0.474396218744327,64.21044845634343,0.9694164823211194,0.4437966765135493,,
ResNet50 Attention U-Net,IDRiD,200,0.671,True,advanced,123124,0.998907083312694,0.7310540108345467,0.462605610249102,0.9995024114199912,0.5078787298242253,0.4841900993112895,0.3194300804273393,0.4841685613875942,59.00251364172384,0.9798136419468664,0.4432206518828592,,
ResNet50 Attention U-Net,IDRiD,200,0.671,True,advanced,123125,0.9988638697287168,0.7388399526063202,0.478238108395015,0.9994417968176252,0.4874531252315947,0.4828054464711711,0.3182258002090026,0.4822550174614411,56.69739236933691,0.9828322123408554,0.4481037479215275,,
ResNet50 Attention U-Net,IDRiD,200,0.671,True,advanced,123126,0.9988792685991266,0.7305026365340543,0.4615295127023136,0.9994757603657952,0.494253589559909,0.4773352784587388,0.3134901821342499,0.4770513304593062,61.64450006779056,0.9844185018000052,0.448436824691568,,
ResNet50 Attention U-Net,IDRiD,200,0.671,True,advanced,123127,0.9988900881195923,0.7336310813189187,0.4677825119606788,0.9994796506771588,0.4994798378957502,0.4831156933566617,0.3184954902329633,0.4828167278777828,58.22339449249296,0.9863059519028586,0.4541380230373308,,
ResNet50 Attention U-Net,IDRiD,200,0.671,True,advanced,123128,0.9989062770891124,0.725461206472988,0.4514083790190062,0.9995140339269696,0.5076618640325772,0.4778893892160258,0.3139684241400584,0.478164770573922,60.43025139898715,0.9836928157553312,0.4568617568548744,,
ResNet50 Attention U-Net,IDRiD,250,0.719,False,advanced,123124,0.9988504380438462,0.7278154734425534,0.4561781086858522,0.9994528381992546,0.4806484233751111,0.4680976468657206,0.3055696251850697,0.4676785843157566,60.47186211288923,0.9811647891232476,0.438569593649785,,
ResNet50 Attention U-Net,IDRiD,250,0.719,False,advanced,123125,0.9988638536042452,0.7205738562003867,0.4416653336629488,0.9994823787378244,0.4864345430667222,0.4629742542261786,0.3012178431878136,0.4629428652837368,62.665145602285286,0.9836384193837748,0.4228451920937459,,
ResNet50 Attention U-Net,IDRiD,250,0.719,False,advanced,123126,0.9989060190975662,0.7209726309758209,0.4424215103174487,0.999523751634193,0.5076843492916382,0.4728155717005323,0.3096030365011041,0.4733869359249348,62.67163546704498,0.980006414253552,0.4412832944958534,,
ResNet50 Attention U-Net,IDRiD,250,0.719,False,advanced,123127,0.998911565915808,0.7236699278501564,0.4478165399101313,0.9995233157901814,0.5104848736013261,0.477105652514079,0.3132922338196097,0.4775835701376718,59.578926654638494,0.985344328930258,0.451083410367495,,
ResNet50 Attention U-Net,IDRiD,250,0.719,False,advanced,123128,0.9988841704385032,0.718978934235154,0.4384515828813239,0.999506285588984,0.4964271601685985,0.4656458487768717,0.3034835384940565,0.4659841345023873,61.4157248754788,0.9795508652286758,0.4384258840931803,,
ResNet50 Attention U-Net,IDRiD,250,0.719,True,advanced,123124,0.998853695187116,0.7356101506542847,0.4717815231142844,0.9994387781942852,0.4827109061151614,0.4771874862110047,0.3133626309943497,0.4766412518490937,61.73813966835635,0.9847497010460255,0.4492644548155806,,
ResNet50 Attention U-Net,IDRiD,250,0.719,True,advanced,123125,0.9988510830227116,0.7340473286125198,0.4686550234851018,0.9994396337399376,0.4814316871321442,0.4749613145678285,0.3114454687771786,0.4744254570097766,62.07133093251687,0.9886700189198936,0.442956010181409,,
ResNet50 Attention U-Net,IDRiD,250,0.719,True,advanced,123126,0.9989306250412786,0.7261125254832058,0.45268806258816,0.9995369883782516,0.5204554193904335,0.484216175018082,0.3194528532288022,0.4848590194589722,58.82305900570115,0.9851068516904168,0.4543114579046052,,
ResNet50 Attention U-Net,IDRiD,250,0.719,True,advanced,123127,0.9988590162627552,0.7271878986511103,0.4549129669754388,0.9994628303267818,0.4845570012391573,0.469271270850834,0.3065706306041452,0.4689307608312412,61.49873167140669,0.9836727337430066,0.4333737545040911,,
ResNet50 Attention U-Net,IDRiD,250,0.719,True,advanced,123128,0.9988789299852222,0.7229708831015332,0.4464496051885352,0.9994921610145312,0.4938948858609095,0.4689793704985144,0.3063215867821367,0.4690142499465936,61.46744892875224,0.9847107435584884,0.4347872592150496,,
