dataset,metric,margin,encoder,pretraining_scheme,pooled,level,pretraining_length,robustness
IDRiD,cosine_distance,1.0,swin_transformer,advanced_training,True,1,250,0.6400301456451416
IDRiD,cosine_distance,1.0,swin_transformer,advanced_training,False,2,250,0.46986016631126404
IDRiD,cosine_distance,1.0,swin_transformer,advanced_training,True,2,250,0.6910649538040161
IDRiD,cosine_distance,1.0,swin_transformer,advanced_training,False,3,250,0.3181805908679962
IDRiD,cosine_distance,1.0,swin_transformer,advanced_training,True,3,250,0.5098891854286194
IDRiD,cosine_distance,1.0,swin_transformer,advanced_training,False,4,250,0.2689034640789032
IDRiD,cosine_distance,1.0,swin_transformer,advanced_training,True,4,250,0.15799470245838165
IDRiD,inv_pearson_corr,0.0,swin_transformer,advanced_training,False,1,250,0.0
IDRiD,inv_pearson_corr,0.0,swin_transformer,advanced_training,True,1,250,0.0
IDRiD,inv_pearson_corr,0.0,swin_transformer,advanced_training,False,2,250,0.0
IDRiD,inv_pearson_corr,0.0,swin_transformer,advanced_training,True,2,250,0.0
IDRiD,inv_pearson_corr,0.0,swin_transformer,advanced_training,False,3,250,0.0
IDRiD,inv_pearson_corr,0.0,swin_transformer,advanced_training,True,3,250,0.0
IDRiD,inv_pearson_corr,0.0,swin_transformer,advanced_training,False,4,250,0.0
IDRiD,inv_pearson_corr,0.0,swin_transformer,advanced_training,True,4,250,0.0
IDRiD,inv_pearson_corr,0.25,swin_transformer,advanced_training,False,1,250,0.0
IDRiD,inv_pearson_corr,0.25,swin_transformer,advanced_training,True,1,250,0.0010565465781837702
IDRiD,inv_pearson_corr,0.25,swin_transformer,advanced_training,False,2,250,0.0
IDRiD,inv_pearson_corr,0.25,swin_transformer,advanced_training,True,2,250,6.54373798170127e-05
IDRiD,inv_pearson_corr,0.25,swin_transformer,advanced_training,False,3,250,0.00020486280845943838
IDRiD,inv_pearson_corr,0.25,swin_transformer,advanced_training,True,3,250,0.004272029269486666
IDRiD,inv_pearson_corr,0.25,swin_transformer,advanced_training,False,4,250,0.0
IDRiD,inv_pearson_corr,0.25,swin_transformer,advanced_training,True,4,250,0.0
IDRiD,inv_pearson_corr,0.5,swin_transformer,advanced_training,False,1,250,0.0226253941655159
IDRiD,inv_pearson_corr,0.5,swin_transformer,advanced_training,True,1,250,0.04691920056939125
IDRiD,inv_pearson_corr,0.5,swin_transformer,advanced_training,False,2,250,0.00660732900723815
IDRiD,inv_pearson_corr,0.5,swin_transformer,advanced_training,True,2,250,0.043261557817459106
IDRiD,inv_pearson_corr,0.5,swin_transformer,advanced_training,False,3,250,0.007457427214831114
IDRiD,inv_pearson_corr,0.5,swin_transformer,advanced_training,True,3,250,0.11552422493696213
IDRiD,inv_pearson_corr,0.5,swin_transformer,advanced_training,False,4,250,0.0001268568739760667
IDRiD,inv_pearson_corr,0.5,swin_transformer,advanced_training,True,4,250,0.0003366957826074213
IDRiD,inv_pearson_corr,0.75,swin_transformer,advanced_training,False,1,250,0.2348591387271881
IDRiD,inv_pearson_corr,0.75,swin_transformer,advanced_training,True,1,250,0.20449483394622803
IDRiD,inv_pearson_corr,0.75,swin_transformer,advanced_training,False,2,250,0.20591306686401367
IDRiD,inv_pearson_corr,0.75,swin_transformer,advanced_training,True,2,250,0.226496621966362
IDRiD,inv_pearson_corr,0.75,swin_transformer,advanced_training,False,3,250,0.08364900946617126
IDRiD,inv_pearson_corr,0.75,swin_transformer,advanced_training,True,3,250,0.3323878347873688
IDRiD,inv_pearson_corr,0.75,swin_transformer,advanced_training,False,4,250,0.03920311853289604
IDRiD,inv_pearson_corr,0.75,swin_transformer,advanced_training,True,4,250,0.013974247500300407
IDRiD,inv_pearson_corr,1.0,swin_transformer,advanced_training,False,1,250,0.4848077893257141
IDRiD,inv_pearson_corr,1.0,swin_transformer,advanced_training,True,1,250,0.43555352091789246
IDRiD,inv_pearson_corr,1.0,swin_transformer,advanced_training,False,2,250,0.45591306686401367
IDRiD,inv_pearson_corr,1.0,swin_transformer,advanced_training,True,2,250,0.46924707293510437
IDRiD,inv_pearson_corr,1.0,swin_transformer,advanced_training,False,3,250,0.318340003490448
IDRiD,inv_pearson_corr,1.0,swin_transformer,advanced_training,True,3,250,0.5790776610374451
IDRiD,inv_pearson_corr,1.0,swin_transformer,advanced_training,False,4,250,0.26888400316238403
IDRiD,inv_pearson_corr,1.0,swin_transformer,advanced_training,True,4,250,0.11074738949537277
IDRiD,l2_loss,0.0,swin_transformer,advanced_training,False,1,250,0.0
IDRiD,l2_loss,0.0,swin_transformer,advanced_training,True,1,250,0.0
IDRiD,l2_loss,0.0,swin_transformer,advanced_training,False,2,250,0.0
IDRiD,l2_loss,0.0,swin_transformer,advanced_training,True,2,250,0.0
IDRiD,l2_loss,0.0,swin_transformer,advanced_training,False,3,250,9.864087769528851e-05
IDRiD,l2_loss,0.0,swin_transformer,advanced_training,True,3,250,0.0
IDRiD,l2_loss,0.0,swin_transformer,advanced_training,False,4,250,0.0
IDRiD,l2_loss,0.0,swin_transformer,advanced_training,True,4,250,0.0
IDRiD,l2_loss,0.25,swin_transformer,advanced_training,False,1,250,0.20648130774497986
IDRiD,l2_loss,0.25,swin_transformer,advanced_training,True,1,250,0.23651355504989624
IDRiD,l2_loss,0.25,swin_transformer,advanced_training,False,2,250,0.018738070502877235
IDRiD,l2_loss,0.25,swin_transformer,advanced_training,True,2,250,0.24131423234939575
IDRiD,l2_loss,0.25,swin_transformer,advanced_training,False,3,250,0.00020770639821421355
IDRiD,l2_loss,0.25,swin_transformer,advanced_training,True,3,250,0.24579057097434998
IDRiD,l2_loss,0.25,swin_transformer,advanced_training,False,4,250,0.0
IDRiD,l2_loss,0.25,swin_transformer,advanced_training,True,4,250,0.24709025025367737
IDRiD,l2_loss,0.5,swin_transformer,advanced_training,False,1,250,0.45648130774497986
IDRiD,l2_loss,0.5,swin_transformer,advanced_training,True,1,250,0.48651352524757385
IDRiD,l2_loss,0.5,swin_transformer,advanced_training,False,2,250,0.26579952239990234
IDRiD,l2_loss,0.5,swin_transformer,advanced_training,True,2,250,0.49131426215171814
IDRiD,l2_loss,0.5,swin_transformer,advanced_training,False,3,250,0.0006847366457805037
IDRiD,l2_loss,0.5,swin_transformer,advanced_training,True,3,250,0.4957905113697052
IDRiD,l2_loss,0.5,swin_transformer,advanced_training,False,4,250,0.0
IDRiD,l2_loss,0.5,swin_transformer,advanced_training,True,4,250,0.49709028005599976
IDRiD,l2_loss,0.75,swin_transformer,advanced_training,False,1,250,0.7064813375473022
IDRiD,l2_loss,0.75,swin_transformer,advanced_training,True,1,250,0.7365135550498962
IDRiD,l2_loss,0.75,swin_transformer,advanced_training,False,2,250,0.5157995223999023
IDRiD,l2_loss,0.75,swin_transformer,advanced_training,True,2,250,0.7413142919540405
IDRiD,l2_loss,0.75,swin_transformer,advanced_training,False,3,250,0.002981322119012475
IDRiD,l2_loss,0.75,swin_transformer,advanced_training,True,3,250,0.7457906007766724
IDRiD,l2_loss,0.75,swin_transformer,advanced_training,False,4,250,0.0
IDRiD,l2_loss,0.75,swin_transformer,advanced_training,True,4,250,0.7470902800559998
IDRiD,l2_loss,1.0,swin_transformer,advanced_training,False,1,250,0.9564813375473022
IDRiD,l2_loss,1.0,swin_transformer,advanced_training,True,1,250,0.9865134954452515
IDRiD,l2_loss,1.0,swin_transformer,advanced_training,False,2,250,0.7657995223999023
IDRiD,l2_loss,1.0,swin_transformer,advanced_training,True,2,250,0.9913142323493958
IDRiD,l2_loss,1.0,swin_transformer,advanced_training,False,3,250,0.012741422280669212
IDRiD,l2_loss,1.0,swin_transformer,advanced_training,True,3,250,0.9957905411720276
IDRiD,l2_loss,1.0,swin_transformer,advanced_training,False,4,250,0.0
IDRiD,l2_loss,1.0,swin_transformer,advanced_training,True,4,250,0.997090220451355
IDRiD,cosine_distance,0.0,swin_transformer,advanced_training,False,1,300,0.0
IDRiD,cosine_distance,0.0,swin_transformer,advanced_training,True,1,300,0.0
IDRiD,cosine_distance,0.0,swin_transformer,advanced_training,False,2,300,0.0
IDRiD,cosine_distance,0.0,swin_transformer,advanced_training,True,2,300,0.0
IDRiD,cosine_distance,0.0,swin_transformer,advanced_training,False,3,300,0.0
IDRiD,cosine_distance,0.0,swin_transformer,advanced_training,True,3,300,0.0
IDRiD,cosine_distance,0.0,swin_transformer,advanced_training,False,4,300,0.0
IDRiD,cosine_distance,0.0,swin_transformer,advanced_training,True,4,300,0.0
IDRiD,cosine_distance,0.25,swin_transformer,advanced_training,False,1,300,0.00013831666728947312
IDRiD,cosine_distance,0.25,swin_transformer,advanced_training,True,1,300,0.02441052533686161
IDRiD,cosine_distance,0.25,swin_transformer,advanced_training,False,2,300,0.0
IDRiD,cosine_distance,0.25,swin_transformer,advanced_training,True,2,300,0.030574968084692955
IDRiD,cosine_distance,0.25,swin_transformer,advanced_training,False,3,300,0.0003829640045296401
IDRiD,cosine_distance,0.25,swin_transformer,advanced_training,True,3,300,0.004728521686047316
IDRiD,cosine_distance,0.25,swin_transformer,advanced_training,False,4,300,0.0
IDRiD,cosine_distance,0.25,swin_transformer,advanced_training,True,4,300,2.5868032025755383e-05
IDRiD,cosine_distance,0.5,swin_transformer,advanced_training,False,1,300,0.08481782674789429
IDRiD,cosine_distance,0.5,swin_transformer,advanced_training,True,1,300,0.17299604415893555
IDRiD,cosine_distance,0.5,swin_transformer,advanced_training,False,2,300,0.046408701688051224
IDRiD,cosine_distance,0.5,swin_transformer,advanced_training,True,2,300,0.22821767628192902
IDRiD,cosine_distance,0.5,swin_transformer,advanced_training,False,3,300,0.008242580108344555
IDRiD,cosine_distance,0.5,swin_transformer,advanced_training,True,3,300,0.09403141587972641
IDRiD,cosine_distance,0.5,swin_transformer,advanced_training,False,4,300,0.00013832877448294312
IDRiD,cosine_distance,0.5,swin_transformer,advanced_training,True,4,300,0.004629909060895443
IDRiD,cosine_distance,0.75,swin_transformer,advanced_training,False,1,300,0.321544349193573
IDRiD,cosine_distance,0.75,swin_transformer,advanced_training,True,1,300,0.39400607347488403
IDRiD,cosine_distance,0.75,swin_transformer,advanced_training,False,2,300,0.2914368808269501
IDRiD,cosine_distance,0.75,swin_transformer,advanced_training,True,2,300,0.4752896726131439
IDRiD,cosine_distance,0.75,swin_transformer,advanced_training,False,3,300,0.07512074708938599
IDRiD,cosine_distance,0.75,swin_transformer,advanced_training,True,3,300,0.2834027111530304
IDRiD,cosine_distance,0.75,swin_transformer,advanced_training,False,4,300,0.043969251215457916
IDRiD,cosine_distance,0.75,swin_transformer,advanced_training,True,4,300,0.042467307299375534
IDRiD,cosine_distance,1.0,swin_transformer,advanced_training,False,1,300,0.5712879300117493
IDRiD,cosine_distance,1.0,swin_transformer,advanced_training,True,1,300,0.6362658143043518
IDRiD,cosine_distance,1.0,swin_transformer,advanced_training,False,2,300,0.5414368510246277
IDRiD,cosine_distance,1.0,swin_transformer,advanced_training,True,2,300,0.7252897620201111
IDRiD,cosine_distance,1.0,swin_transformer,advanced_training,False,3,300,0.30232372879981995
IDRiD,cosine_distance,1.0,swin_transformer,advanced_training,True,3,300,0.51762855052948
IDRiD,cosine_distance,1.0,swin_transformer,advanced_training,False,4,300,0.27622678875923157
IDRiD,cosine_distance,1.0,swin_transformer,advanced_training,True,4,300,0.16266284883022308
IDRiD,inv_pearson_corr,0.0,swin_transformer,advanced_training,False,1,300,0.0
IDRiD,inv_pearson_corr,0.0,swin_transformer,advanced_training,True,1,300,0.0
IDRiD,inv_pearson_corr,0.0,swin_transformer,advanced_training,False,2,300,0.0
IDRiD,inv_pearson_corr,0.0,swin_transformer,advanced_training,True,2,300,0.0
IDRiD,inv_pearson_corr,0.0,swin_transformer,advanced_training,False,3,300,0.0
IDRiD,inv_pearson_corr,0.0,swin_transformer,advanced_training,True,3,300,0.0
IDRiD,inv_pearson_corr,0.0,swin_transformer,advanced_training,False,4,300,0.0
IDRiD,inv_pearson_corr,0.0,swin_transformer,advanced_training,True,4,300,0.0
IDRiD,inv_pearson_corr,0.25,swin_transformer,advanced_training,False,1,300,0.0
IDRiD,inv_pearson_corr,0.25,swin_transformer,advanced_training,True,1,300,0.0010165146086364985
IDRiD,inv_pearson_corr,0.25,swin_transformer,advanced_training,False,2,300,0.0
IDRiD,inv_pearson_corr,0.25,swin_transformer,advanced_training,True,2,300,0.0001033613079925999
IDRiD,inv_pearson_corr,0.25,swin_transformer,advanced_training,False,3,300,0.0003840629360638559
IDRiD,inv_pearson_corr,0.25,swin_transformer,advanced_training,True,3,300,0.004873162601143122
IDRiD,inv_pearson_corr,0.25,swin_transformer,advanced_training,False,4,300,0.0
IDRiD,inv_pearson_corr,0.25,swin_transformer,advanced_training,True,4,300,0.0
IDRiD,inv_pearson_corr,0.5,swin_transformer,advanced_training,False,1,300,0.03507418558001518
IDRiD,inv_pearson_corr,0.5,swin_transformer,advanced_training,True,1,300,0.04551643133163452
IDRiD,inv_pearson_corr,0.5,swin_transformer,advanced_training,False,2,300,0.03516419604420662
IDRiD,inv_pearson_corr,0.5,swin_transformer,advanced_training,True,2,300,0.046532150357961655
IDRiD,inv_pearson_corr,0.5,swin_transformer,advanced_training,False,3,300,0.008259176276624203
IDRiD,inv_pearson_corr,0.5,swin_transformer,advanced_training,True,3,300,0.11418024450540543
IDRiD,inv_pearson_corr,0.5,swin_transformer,advanced_training,False,4,300,0.00013805714843329042
IDRiD,inv_pearson_corr,0.5,swin_transformer,advanced_training,True,4,300,0.0006065376801416278
IDRiD,inv_pearson_corr,0.75,swin_transformer,advanced_training,False,1,300,0.26325663924217224
IDRiD,inv_pearson_corr,0.75,swin_transformer,advanced_training,True,1,300,0.19985328614711761
IDRiD,inv_pearson_corr,0.75,swin_transformer,advanced_training,False,2,300,0.27765214443206787
IDRiD,inv_pearson_corr,0.75,swin_transformer,advanced_training,True,2,300,0.23188528418540955
IDRiD,inv_pearson_corr,0.75,swin_transformer,advanced_training,False,3,300,0.07517603039741516
IDRiD,inv_pearson_corr,0.75,swin_transformer,advanced_training,True,3,300,0.3283635973930359
IDRiD,inv_pearson_corr,0.75,swin_transformer,advanced_training,False,4,300,0.04396262392401695
IDRiD,inv_pearson_corr,0.75,swin_transformer,advanced_training,True,4,300,0.016290860250592232
IDRiD,inv_pearson_corr,1.0,swin_transformer,advanced_training,False,1,300,0.5132566690444946
IDRiD,inv_pearson_corr,1.0,swin_transformer,advanced_training,True,1,300,0.4296378195285797
IDRiD,inv_pearson_corr,1.0,swin_transformer,advanced_training,False,2,300,0.5276521444320679
IDRiD,inv_pearson_corr,1.0,swin_transformer,advanced_training,True,2,300,0.47515490651130676
IDRiD,inv_pearson_corr,1.0,swin_transformer,advanced_training,False,3,300,0.3023909628391266
IDRiD,inv_pearson_corr,1.0,swin_transformer,advanced_training,True,3,300,0.574623703956604
IDRiD,inv_pearson_corr,1.0,swin_transformer,advanced_training,False,4,300,0.27622276544570923
IDRiD,inv_pearson_corr,1.0,swin_transformer,advanced_training,True,4,300,0.11558704078197479
IDRiD,l2_loss,0.0,swin_transformer,advanced_training,False,1,300,0.0
IDRiD,l2_loss,0.0,swin_transformer,advanced_training,True,1,300,0.0
IDRiD,l2_loss,0.0,swin_transformer,advanced_training,False,2,300,0.0
IDRiD,l2_loss,0.0,swin_transformer,advanced_training,True,2,300,0.0
IDRiD,l2_loss,0.0,swin_transformer,advanced_training,False,3,300,0.0
IDRiD,l2_loss,0.0,swin_transformer,advanced_training,True,3,300,0.0
IDRiD,l2_loss,0.0,swin_transformer,advanced_training,False,4,300,0.0
IDRiD,l2_loss,0.0,swin_transformer,advanced_training,True,4,300,0.0
IDRiD,l2_loss,0.25,swin_transformer,advanced_training,False,1,300,0.2221991866827011
IDRiD,l2_loss,0.25,swin_transformer,advanced_training,True,1,300,0.241502046585083
IDRiD,l2_loss,0.25,swin_transformer,advanced_training,False,2,300,0.10605739057064056
IDRiD,l2_loss,0.25,swin_transformer,advanced_training,True,2,300,0.24424897134304047
IDRiD,l2_loss,0.25,swin_transformer,advanced_training,False,3,300,0.00025735810049809515
IDRiD,l2_loss,0.25,swin_transformer,advanced_training,True,3,300,0.24717147648334503
IDRiD,l2_loss,0.25,swin_transformer,advanced_training,False,4,300,0.0
IDRiD,l2_loss,0.25,swin_transformer,advanced_training,True,4,300,0.24692204594612122
IDRiD,l2_loss,0.5,swin_transformer,advanced_training,False,1,300,0.4721992015838623
IDRiD,l2_loss,0.5,swin_transformer,advanced_training,True,1,300,0.4915020763874054
IDRiD,l2_loss,0.5,swin_transformer,advanced_training,False,2,300,0.356057345867157
IDRiD,l2_loss,0.5,swin_transformer,advanced_training,True,2,300,0.4942489564418793
IDRiD,l2_loss,0.5,swin_transformer,advanced_training,False,3,300,0.0016390876844525337
IDRiD,l2_loss,0.5,swin_transformer,advanced_training,True,3,300,0.4971714913845062
IDRiD,l2_loss,0.5,swin_transformer,advanced_training,False,4,300,0.0
IDRiD,l2_loss,0.5,swin_transformer,advanced_training,True,4,300,0.4969220459461212
IDRiD,l2_loss,0.75,swin_transformer,advanced_training,False,1,300,0.7221992015838623
IDRiD,l2_loss,0.75,swin_transformer,advanced_training,True,1,300,0.741502046585083
IDRiD,l2_loss,0.75,swin_transformer,advanced_training,False,2,300,0.6060574054718018
IDRiD,l2_loss,0.75,swin_transformer,advanced_training,True,2,300,0.7442489862442017
IDRiD,l2_loss,0.75,swin_transformer,advanced_training,False,3,300,0.008934187702834606
IDRiD,l2_loss,0.75,swin_transformer,advanced_training,True,3,300,0.7471714615821838
IDRiD,l2_loss,0.75,swin_transformer,advanced_training,False,4,300,0.0
IDRiD,l2_loss,0.75,swin_transformer,advanced_training,True,4,300,0.7469220757484436
IDRiD,l2_loss,1.0,swin_transformer,advanced_training,False,1,300,0.9721993207931519
IDRiD,l2_loss,1.0,swin_transformer,advanced_training,True,1,300,0.991502046585083
IDRiD,l2_loss,1.0,swin_transformer,advanced_training,False,2,300,0.8560574054718018
IDRiD,l2_loss,1.0,swin_transformer,advanced_training,True,2,300,0.9942490458488464
IDRiD,l2_loss,1.0,swin_transformer,advanced_training,False,3,300,0.03754064440727234
IDRiD,l2_loss,1.0,swin_transformer,advanced_training,True,3,300,0.9971715211868286
IDRiD,l2_loss,1.0,swin_transformer,advanced_training,False,4,300,5.0000264309346676e-05
IDRiD,l2_loss,1.0,swin_transformer,advanced_training,True,4,300,0.9969220757484436
IDRiD,cosine_distance,0.0,swin_transformer,simple_training,False,1,0,0.0
IDRiD,cosine_distance,0.0,swin_transformer,simple_training,True,1,0,0.0
IDRiD,cosine_distance,0.0,swin_transformer,simple_training,False,2,0,0.0
IDRiD,cosine_distance,0.0,swin_transformer,simple_training,True,2,0,0.0
